 6.00302986e-10  9.81554466e-06  6.00302986e-10  1.09998350e+00  6.00302986e-10  1.09891862e+00  6.00302986e-10  1.09894193e+00 
 6.05302986e-10  9.80909536e-06  6.05302986e-10  1.09998350e+00  6.05302986e-10  1.09891843e+00  6.05302986e-10  1.09894193e+00 
 6.10302986e-10  9.81553404e-06  6.10302986e-10  1.09998350e+00  6.10302986e-10  1.09891823e+00  6.10302986e-10  1.09894193e+00 
 6.15302986e-10  9.80908263e-06  6.15302986e-10  1.09998350e+00  6.15302986e-10  1.09891803e+00  6.15302986e-10  1.09894193e+00 
 6.20302986e-10  9.81552335e-06  6.20302986e-10  1.09998350e+00  6.20302986e-10  1.09891784e+00  6.20302986e-10  1.09894193e+00 
 6.25302986e-10  9.80906988e-06  6.25302986e-10  1.09998350e+00  6.25302986e-10  1.09891764e+00  6.25302986e-10  1.09894192e+00 
 6.30302986e-10  9.81551271e-06  6.30302986e-10  1.09998350e+00  6.30302986e-10  1.09891745e+00  6.30302986e-10  1.09894192e+00 
 6.35302986e-10  9.80905725e-06  6.35302986e-10  1.09998350e+00  6.35302986e-10  1.09891725e+00  6.35302986e-10  1.09894192e+00 
 6.40302986e-10  9.81550207e-06  6.40302986e-10  1.09998350e+00  6.40302986e-10  1.09891705e+00  6.40302986e-10  1.09894192e+00 
 6.45302986e-10  9.80904454e-06  6.45302986e-10  1.09998350e+00  6.45302986e-10  1.09891686e+00  6.45302986e-10  1.09894192e+00 
 6.50302986e-10  9.81549142e-06  6.50302986e-10  1.09998350e+00  6.50302986e-10  1.09891666e+00  6.50302986e-10  1.09894192e+00 
 6.55302986e-10  9.80903168e-06  6.55302986e-10  1.09998350e+00  6.55302986e-10  1.09891647e+00  6.55302986e-10  1.09894192e+00 
 6.60302986e-10  9.81548088e-06  6.60302986e-10  1.09998350e+00  6.60302986e-10  1.09891627e+00  6.60302986e-10  1.09894191e+00 
 6.65302986e-10  9.80901899e-06  6.65302986e-10  1.09998350e+00  6.65302986e-10  1.09891607e+00  6.65302986e-10  1.09894191e+00 
 6.70302986e-10  9.81547015e-06  6.70302986e-10  1.09998350e+00  6.70302986e-10  1.09891588e+00  6.70302986e-10  1.09894191e+00 
 6.75302986e-10  9.80900641e-06  6.75302986e-10  1.09998350e+00  6.75302986e-10  1.09891568e+00  6.75302986e-10  1.09894191e+00 
 6.80302986e-10  9.81545943e-06  6.80302986e-10  1.09998350e+00  6.80302986e-10  1.09891549e+00  6.80302986e-10  1.09894191e+00 
 6.85302986e-10  9.80899364e-06  6.85302986e-10  1.09998350e+00  6.85302986e-10  1.09891529e+00  6.85302986e-10  1.09894191e+00 
 6.90302986e-10  9.81544874e-06  6.90302986e-10  1.09998350e+00  6.90302986e-10  1.09891509e+00  6.90302986e-10  1.09894190e+00 
 6.95302986e-10  9.80898089e-06  6.95302986e-10  1.09998350e+00  6.95302986e-10  1.09891490e+00  6.95302986e-10  1.09894190e+00 
 7.00302986e-10  9.81543820e-06  7.00302986e-10  1.09998350e+00  7.00302986e-10  1.09891470e+00  7.00302986e-10  1.09894190e+00 
 7.05302986e-10  9.80896816e-06  7.05302986e-10  1.09998350e+00  7.05302986e-10  1.09891451e+00  7.05302986e-10  1.09894190e+00 
 7.10302986e-10  9.81542741e-06  7.10302986e-10  1.09998350e+00  7.10302986e-10  1.09891431e+00  7.10302986e-10  1.09894190e+00 
 7.15302986e-10  9.80895560e-06  7.15302986e-10  1.09998350e+00  7.15302986e-10  1.09891411e+00  7.15302986e-10  1.09894190e+00 
 7.20302986e-10  9.81541677e-06  7.20302986e-10  1.09998350e+00  7.20302986e-10  1.09891392e+00  7.20302986e-10  1.09894189e+00 
 7.25302986e-10  9.80894294e-06  7.25302986e-10  1.09998350e+00  7.25302986e-10  1.09891372e+00  7.25302986e-10  1.09894189e+00 
 7.30302986e-10  9.81540593e-06  7.30302986e-10  1.09998350e+00  7.30302986e-10  1.09891353e+00  7.30302986e-10  1.09894189e+00 
 7.35302986e-10  9.80893023e-06  7.35302986e-10  1.09998350e+00  7.35302986e-10  1.09891333e+00  7.35302986e-10  1.09894189e+00 
 7.40302986e-10  9.81539538e-06  7.40302986e-10  1.09998350e+00  7.40302986e-10  1.09891313e+00  7.40302986e-10  1.09894189e+00 
 7.45302986e-10  9.80891747e-06  7.45302986e-10  1.09998350e+00  7.45302986e-10  1.09891294e+00  7.45302986e-10  1.09894189e+00 
 7.50302986e-10  9.81538468e-06  7.50302986e-10  1.09998350e+00  7.50302986e-10  1.09891274e+00  7.50302986e-10  1.09894189e+00 
 7.55302986e-10  9.80890493e-06  7.55302986e-10  1.09998350e+00  7.55302986e-10  1.09891255e+00  7.55302986e-10  1.09894188e+00 
 7.60302986e-10  9.81537398e-06  7.60302986e-10  1.09998350e+00  7.60302986e-10  1.09891235e+00  7.60302986e-10  1.09894188e+00 
 7.65302986e-10  9.80889224e-06  7.65302986e-10  1.09998350e+00  7.65302986e-10  1.09891215e+00  7.65302986e-10  1.09894188e+00 
 7.70302986e-10  9.81536327e-06  7.70302986e-10  1.09998350e+00  7.70302986e-10  1.09891196e+00  7.70302986e-10  1.09894188e+00 
 7.75302986e-10  9.80887955e-06  7.75302986e-10  1.09998350e+00  7.75302986e-10  1.09891176e+00  7.75302986e-10  1.09894188e+00 
 7.80302986e-10  9.81535250e-06  7.80302986e-10  1.09998350e+00  7.80302986e-10  1.09891157e+00  7.80302986e-10  1.09894188e+00 
 7.85302986e-10  9.80886691e-06  7.85302986e-10  1.09998350e+00  7.85302986e-10  1.09891137e+00  7.85302986e-10  1.09894187e+00 
 7.90302986e-10  9.81534175e-06  7.90302986e-10  1.09998350e+00  7.90302986e-10  1.09891117e+00  7.90302986e-10  1.09894187e+00 
 7.95302986e-10  9.80885423e-06  7.95302986e-10  1.09998350e+00  7.95302986e-10  1.09891098e+00  7.95302986e-10  1.09894187e+00 
 8.00302986e-10  9.81533110e-06  8.00302986e-10  1.09998350e+00  8.00302986e-10  1.09891078e+00  8.00302986e-10  1.09894187e+00 
 8.05302986e-10  9.80884166e-06  8.05302986e-10  1.09998350e+00  8.05302986e-10  1.09891059e+00  8.05302986e-10  1.09894187e+00 
 8.10302986e-10  9.81532031e-06  8.10302986e-10  1.09998350e+00  8.10302986e-10  1.09891039e+00  8.10302986e-10  1.09894187e+00 
 8.15302986e-10  9.80882901e-06  8.15302986e-10  1.09998350e+00  8.15302986e-10  1.09891019e+00  8.15302986e-10  1.09894187e+00 
 8.20302986e-10  9.81530956e-06  8.20302986e-10  1.09998350e+00  8.20302986e-10  1.09891000e+00  8.20302986e-10  1.09894186e+00 
